,zeq,apex,lat,lon,mlat,ne,Te,Tn,u,v
8600,391.2117142652569,393,-0.88,-45.13,0.016252042922386644,982625.026048,1234.7576904296875,,87.23429107666016,56.831424713134766
8601,389.82104306141173,393,-1.206,-45.016,0.021669390563182192,992208.289792,1229.0013427734375,,87.5210952758789,55.99600601196289
8602,388.033317101741,393,-1.531,-44.903,0.02708673820397774,1004596.166656,1222.7001953125,,87.75737762451172,55.152252197265625
8603,385.8487462464582,393,-1.854,-44.789,0.03250408584477329,1019615.117312,1215.8131103515625,,87.94966125488281,54.30837631225586
8604,383.2675869411805,393,-2.176,-44.676,0.03792143348556884,1037071.417344,1208.3878173828125,,88.08521270751953,53.460350036621094
8605,380.2901421868437,393,-2.498,-44.562,0.043338781126364384,1056737.19808,1200.388671875,,88.16767120361328,52.610286712646484
8606,376.91676150411877,393,-2.818,-44.449,0.04875612876715993,1078246.506496,1191.8905029296875,,88.18482971191406,51.76403045654297
8607,373.14784089238856,393,-3.137,-44.335,0.05417347640795548,1101225.00096,1182.9156494140625,,88.13844299316406,50.92433547973633
8608,368.9838227832561,393,-3.455,-44.222,0.05959082404875103,1125150.359552,1173.7138671875,,88.01275634765625,50.09107971191406
8609,364.4251959886187,393,-3.771,-44.108,0.06500817168954658,1149377.052672,1164.823974609375,,87.8080825805664,49.274375915527344
8610,359.47249564327285,393,-4.087,-43.995,0.07042551933034212,1173161.115648,1157.9300537109375,,87.504150390625,48.46858596801758
8611,354.1263031421058,393,-4.402,-43.881,0.07584286697113768,1195537.596416,1157.0906982421875,,87.09685516357422,47.68516540527344
8612,348.3872460718394,393,-4.716,-43.768,0.08126021461193322,1215331.434496,1169.5108642578125,,86.56257629394531,46.92655563354492
8613,342.25599813736153,393,-5.028,-43.654,0.08667756225272877,1231120.105472,1199.849609375,,85.89118194580078,46.206451416015625
8614,335.73327908263946,393,-5.34,-43.541,0.09209490989352431,1240264.474624,1244.7803955078125,,85.04915618896484,45.523250579833984
8615,328.81985460622855,393,-5.651,-43.427,0.09751225753431986,1240465.801216,1298.5242919921875,,84.01642608642578,44.8941650390625
8616,321.51653627138603,393,-5.961,-43.313,0.10292960517511542,1229804.929024,1357.9970703125,,82.75347900390625,44.330345153808594
8617,313.8241814108087,393,-6.269,-43.2,0.10834695281591096,1206406.742016,1422.1556396484375,,81.21307373046875,43.848873138427734
8618,305.7436930259837,393,-6.577,-43.086,0.1137643004567065,1168940.990464,1490.651611328125,,79.34567260742188,43.46742630004883
8619,297.27601968118324,393,-6.884,-42.973,0.11918164809750206,1116354.117632,1563.4644775390625,,77.07569122314453,43.210655212402344
8620,288.422155392127,393,-7.19,-42.859,0.12459899573829761,1048467.144704,1640.5091552734375,,74.32378387451172,43.114402770996094
8621,279.1831395092813,393,-7.495,-42.746,0.13001634337909315,966000.771072,1721.75927734375,,70.97362518310547,43.21607208251953
8622,269.5600565958566,393,-7.799,-42.632,0.1354336910198887,870835.15904,1806.6268310546875,,66.89403533935547,43.57201385498047
8623,259.5540363004866,393,-8.103,-42.519,0.14085103866068424,765981.81888,1891.2894287109375,,61.90102767944336,44.24409866333008
8624,249.16625322462642,393,-8.405,-42.405,0.14626838630147979,655310.389248,1950.0611572265625,,55.779605865478516,45.328948974609375
8625,238.3979267846653,393,-8.707,-42.292,0.15168573394227536,543593.43104,1912.550537109375,,48.233367919921875,46.93327713012695
8626,227.25032106876915,393,-9.007,-42.178,0.1571030815830709,435622.445056,1788.0926513671875,,38.900413513183594,49.214229583740234
8627,215.72474468850487,393,-9.307,-42.065,0.16252042922386645,336053.403648,1639.14013671875,,27.29436492919922,52.362388610839844
8628,203.82255062521745,393,-9.606,-41.951,0.167937776864662,248522.522624,1482.7354736328125,,12.800287246704102,56.64244842529297
8629,191.5451360711986,393,-9.904,-41.838,0.17335512450545754,175433.80992,1321.018310546875,,-4.916494369506836,62.112701416015625
8630,178.89394226567947,393,-10.202,-41.724,0.17877247214625308,117723.930624,1154.1864013671875,,-20.832656860351562,65.61284637451172
8631,165.87045432564082,393,-10.499,-41.611,0.18418981978704863,78383.235072,982.2330322265625,,-25.739675521850586,61.37727737426758
8632,152.47620107147213,393,-10.794,-41.497,0.18960716742784417,52869.67296,805.13232421875,,-23.80669403076172,59.150203704833984
8633,138.71275484751186,393,-11.089,-41.384,0.19502451506863971,35954.880512,622.8633422851562,,-25.812515258789062,73.34874725341797
